n,deltaTime,Nitrogen Pressure,Pneumatic Circuit Pressure,Purge Circuit Pressure,Oxidizer Fill Pressure,Oxidizer Tank Pressure,Fuel Tank Pressure,Chamber Pressure 1,Igniter Temperature,Oxidizer Bulkhead Temperature,Fuel Bulkhead Temperature,Nitrogen Purge Valve,Oxidizer Fill Valve,GSE Oxidizer Dump Valve,Tank Oxidizer Dump Valve,Main Oxidizer Valve,Main Fuel Valve,Total Tank Mass,Thrust,System Clock,State
10356.00,37.34,1954.59,101.30,512.96,648.27,13.06,33.45,-2.49,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.28,-0.59,31645.38,%sSafe
10357.00,37.14,1954.21,102.59,513.70,647.73,12.76,33.45,-2.49,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.28,-0.59,31645.41,%sSafe
10358.00,36.14,1954.21,102.59,513.70,647.73,12.76,33.27,-2.34,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.28,-0.59,31645.45,%sSafe
10359.00,39.67,1954.17,102.43,513.70,648.09,12.83,33.27,-2.69,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.63,31645.49,%sSafe
10360.00,44.43,1953.53,101.80,513.70,648.09,12.83,33.52,-2.69,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.28,-0.64,31645.53,%sSafe
10361.00,37.46,1953.63,101.80,513.91,647.66,12.42,33.50,-3.15,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.59,31645.57,%sSafe
10362.00,36.67,1953.63,102.50,513.68,648.12,12.88,33.33,-1.61,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.59,31645.61,%sSafe
10363.00,39.08,1954.78,102.83,513.17,648.14,13.02,33.33,-2.40,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.59,31645.65,%sSafe
10364.00,44.08,1953.59,102.32,513.83,648.14,13.02,33.68,-2.40,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.59,31645.69,%sSafe
10365.00,47.95,1953.59,102.32,513.83,648.30,12.31,32.89,-1.76,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.62,31645.74,%sSafe
10366.00,37.34,1954.15,101.67,513.18,648.10,12.54,33.42,-2.57,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.62,31645.78,%sSafe
10367.00,37.50,1954.88,102.38,513.18,647.85,12.73,33.42,-1.92,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.61,31645.81,%sSafe
10368.00,38.48,1953.81,102.88,514.38,648.37,12.73,33.02,-1.92,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.28,-0.61,31645.85,%sSafe
10369.00,36.95,1954.98,102.88,514.38,648.37,12.31,32.43,-1.94,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.61,31645.89,%sSafe
10370.00,39.33,1954.98,101.92,513.68,648.02,12.73,33.24,-1.75,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.61,31645.93,%sSafe
10371.00,40.61,1954.94,101.57,513.41,648.33,12.40,33.24,-2.45,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.61,31645.97,%sSafe
10372.00,38.71,1954.24,102.59,513.18,648.12,12.40,33.46,-2.45,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.28,-0.63,31646.01,%sSafe
10373.00,37.29,1954.24,102.59,513.18,648.12,12.91,33.42,-2.38,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.28,-0.62,31646.04,%sSafe
10374.00,38.00,1955.35,102.84,513.67,648.45,12.91,33.42,-2.38,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.62,31646.08,%sSafe
10375.00,35.79,1954.95,102.02,513.70,648.45,12.74,33.45,-1.93,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.59,31646.12,%sSafe
10376.00,43.64,1954.95,102.02,513.70,647.94,13.18,33.14,-2.33,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.59,31646.16,%sSafe
10377.00,37.05,1954.51,101.82,513.54,648.43,13.15,32.93,-2.83,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.59,31646.20,%sSafe
10378.00,37.84,1955.07,102.33,513.66,648.09,12.85,32.93,-2.36,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.62,31646.24,%sSafe
10379.00,40.41,1955.24,103.03,513.38,648.26,12.60,33.71,-2.36,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.26,-0.64,31646.28,%sSafe
10380.00,48.11,1955.05,103.03,513.38,648.26,12.60,33.08,-2.11,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.26,-0.62,31646.33,%sSafe
10381.00,37.82,1955.05,102.24,513.79,648.33,12.71,32.98,-1.60,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.26,-0.59,31646.36,%sSafe
10382.00,35.14,1954.99,101.79,514.24,648.34,12.71,32.98,-1.60,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.59,31646.40,%sSafe
10383.00,40.22,1955.43,103.13,513.60,648.03,12.17,33.19,-2.34,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.59,31646.44,%sSafe
10384.00,35.32,1955.42,103.13,513.60,648.03,13.00,33.18,-2.39,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.60,31646.47,%sSafe
10385.00,38.14,1955.42,102.32,512.98,648.42,12.83,33.70,-2.78,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.61,31646.51,%sSafe
10386.00,39.24,1955.42,102.32,512.98,648.42,12.83,33.70,-2.78,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.61,31646.55,%sSafe
10387.00,34.49,1955.11,102.19,513.58,648.44,12.97,32.97,-1.63,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.28,-0.58,31646.59,%sSafe
10388.00,36.33,1955.07,102.91,512.89,648.24,12.64,32.99,-1.65,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.58,31646.62,%sSafe
10389.00,38.14,1955.40,103.25,513.26,648.40,12.64,32.99,-1.65,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.60,31646.66,%sSafe
10390.00,38.56,1955.38,102.31,514.42,648.40,12.92,33.62,-2.61,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.59,31646.70,%sSafe
10391.00,52.20,1955.38,102.31,514.42,648.26,13.17,33.12,-2.84,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.59,31646.75,%sSafe
10392.00,63.48,1955.81,102.01,513.71,648.39,13.17,33.12,-2.84,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.59,31646.81,%sSafe
10393.00,40.36,1955.81,102.01,513.71,648.39,12.38,33.70,-1.69,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.58,31646.86,%sSafe
10394.00,50.77,1955.28,103.36,514.26,648.00,12.38,33.70,-1.69,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.58,31646.91,%sSafe
10395.00,42.59,1955.28,103.36,514.26,648.00,12.60,33.71,-3.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.58,31646.95,%sSafe
10396.00,45.40,1955.42,102.89,514.26,648.00,12.60,33.71,-3.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.28,-0.57,31646.99,%sSafe
10397.00,34.43,1955.42,102.89,513.87,648.43,12.44,33.71,-3.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.28,-0.57,31647.03,%sSafe
10398.00,45.95,1955.42,102.89,513.87,648.43,12.44,33.61,-2.47,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.28,-0.59,31647.07,%sSafe
10399.00,49.78,1956.75,102.89,513.87,648.43,12.44,33.61,-2.47,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.59,31647.12,%sSafe
10400.00,37.16,1956.75,102.32,513.65,648.46,12.52,33.71,-2.60,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.59,31647.16,%sSafe
10401.00,39.54,1955.70,103.12,513.65,648.46,12.52,33.71,-2.60,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.59,31647.20,%sSafe
10402.00,48.70,1955.71,103.12,514.40,648.37,12.26,33.00,-2.81,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.65,31647.25,%sSafe
10403.00,43.89,1955.71,102.58,513.66,648.17,12.88,33.00,-2.81,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.65,31647.29,%sSafe
10404.00,38.15,1955.71,102.58,513.66,648.17,12.88,33.60,-2.39,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.63,31647.33,%sSafe
10405.00,44.76,1955.77,103.06,513.67,648.44,12.88,33.60,-2.39,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.63,31647.38,%sSafe
10406.00,66.13,1955.77,103.06,513.67,648.44,12.77,33.45,-1.92,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.63,31647.44,%sSafe
10407.00,46.64,1955.80,103.06,513.67,648.44,12.77,33.45,-1.92,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.62,31647.49,%sSafe
10408.00,58.50,1955.80,103.36,513.84,647.96,12.81,33.45,-2.81,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.62,31647.55,%sSafe
10409.00,49.79,1955.80,103.36,513.84,647.96,12.81,32.49,-2.81,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.27,-0.62,31647.60,%sSafe
10410.00,43.90,1955.80,103.36,513.84,647.96,12.81,32.49,-2.81,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.28,-0.62,31647.64,%sSafe
10411.00,42.43,1956.79,102.32,513.65,647.96,12.81,32.49,-2.81,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.00,100.00,-0.28,-0.62,31647.68,%sSafe
10412.00,70.83,1956.79,102.32,513.65,648.34,12.43,33.33,-3.18,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.62,31647.75,%sSafe
10413.00,49.21,1956.04,102.32,513.65,648.34,12.43,33.33,-3.18,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.59,31647.80,%sSafe
10414.00,83.49,1956.04,102.60,514.07,648.34,12.43,33.33,-3.18,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.59,31647.89,%sSafe
10415.00,40.85,1956.04,102.60,514.07,648.67,12.37,33.25,-2.99,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.59,31647.93,%sSafe
10416.00,46.20,1957.14,102.43,514.11,648.25,12.37,33.25,-2.99,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.58,31647.97,%sSafe
10417.00,56.31,1957.14,102.43,514.11,648.25,12.95,33.25,-1.67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.58,31648.03,%sSafe
10418.00,39.78,1956.08,102.43,514.11,648.25,12.95,33.10,-1.67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.58,31648.07,%sSafe
10419.00,40.04,1956.08,103.75,513.70,648.45,12.76,33.10,-1.67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.58,31648.11,%sSafe
10420.00,40.09,1956.08,103.75,513.70,648.45,12.76,33.70,-2.67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.58,31648.15,%sSafe
10421.00,34.79,1955.89,103.36,513.68,648.45,12.76,33.70,-2.67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.58,31648.19,%sSafe
10422.00,52.25,1955.89,103.36,513.68,648.28,12.38,33.70,-2.41,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.58,31648.24,%sSafe
10423.00,39.95,1956.81,103.36,513.68,648.28,12.38,33.01,-2.41,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.58,31648.28,%sSafe
10424.00,39.94,1956.81,103.12,514.07,648.39,12.37,33.01,-2.94,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.58,31648.32,%sSafe
10425.00,41.54,1957.01,103.52,514.07,648.39,12.37,33.18,-2.94,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.59,31648.36,%sSafe
10426.00,48.72,1957.01,103.52,513.73,648.61,13.16,33.66,-2.06,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.59,31648.41,%sSafe
10427.00,46.81,1956.27,103.36,513.73,648.61,13.16,33.66,-2.06,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.62,31648.45,%sSafe
10428.00,95.73,1956.27,103.36,513.97,648.45,13.16,33.66,-2.06,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.62,31648.55,%sSafe
10429.00,58.34,1956.27,103.36,513.97,648.45,12.90,33.66,-2.06,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.62,31648.61,%sSafe
10430.00,56.12,1956.27,103.36,513.97,648.45,12.90,33.62,-2.04,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.62,31648.66,%sSafe
10431.00,41.80,1957.59,103.64,514.19,648.45,12.90,33.62,-2.04,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.60,31648.71,%sSafe
10432.00,52.14,1957.59,103.64,514.19,648.47,13.04,33.69,-1.87,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.60,31648.76,%sSafe
10433.00,37.62,1956.99,102.84,514.39,648.46,12.48,33.69,-1.87,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.59,31648.80,%sSafe
10434.00,39.06,1956.99,102.84,514.39,648.46,12.48,32.79,-2.05,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.58,31648.84,%sSafe
10435.00,51.25,1957.90,102.84,514.39,648.46,12.48,32.79,-2.05,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.58,31648.89,%sSafe
10436.00,41.68,1957.90,103.88,514.72,648.13,12.23,32.79,-2.05,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.58,31648.93,%sSafe
10437.00,40.94,1957.90,103.88,514.72,648.13,12.23,33.24,-2.16,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.59,31648.97,%sSafe
10438.00,39.44,1958.82,102.83,513.70,648.47,12.23,33.24,-2.16,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.59,31649.01,%sSafe
10439.00,38.63,1958.82,102.83,513.70,648.47,12.65,33.62,-2.25,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.59,31649.05,%sSafe
10440.00,39.18,1957.44,104.16,513.68,648.60,12.57,33.62,-2.25,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.59,31649.09,%sSafe
10441.00,50.17,1958.95,102.95,513.73,648.67,12.57,33.30,-2.80,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.58,31649.14,%sSafe
10442.00,40.85,1958.95,102.95,513.73,648.67,12.81,33.30,-2.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.58,31649.18,%sSafe
10443.00,39.03,1957.97,103.36,513.73,648.67,12.81,33.67,-2.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.62,31649.22,%sSafe
10444.00,35.69,1957.97,103.36,513.71,649.02,13.09,33.67,-2.85,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.62,31649.25,%sSafe
10445.00,39.12,1959.02,104.09,514.13,649.02,13.09,33.72,-2.85,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.61,31649.29,%sSafe
10446.00,53.70,1959.02,104.09,514.13,648.51,12.44,33.70,-2.54,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.54,31649.35,%sSafe
10447.00,45.38,1958.52,103.00,514.06,648.51,12.44,33.70,-2.54,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.54,31649.39,%sSafe
10448.00,45.87,1958.52,103.00,514.06,648.40,12.27,33.41,-2.16,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.54,31649.44,%sSafe
10449.00,42.52,1957.81,103.00,514.06,648.40,12.27,33.41,-2.16,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.60,31649.48,%sSafe
10450.00,48.54,1957.81,104.40,513.97,648.59,12.66,33.41,-2.16,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.60,31649.53,%sSafe
10451.00,40.17,1957.81,104.40,513.97,648.59,12.66,33.90,-2.89,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.60,31649.57,%sSafe
10452.00,38.03,1958.97,103.99,513.97,648.59,12.66,33.90,-2.89,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.62,31649.61,%sSafe
10453.00,41.07,1958.97,103.99,514.45,648.45,12.78,33.90,-2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.62,31649.65,%sSafe
10454.00,39.24,1959.27,103.28,514.45,648.45,12.78,33.23,-2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.61,31649.69,%sSafe
10455.00,35.17,1959.27,103.28,514.09,648.58,12.21,33.62,-2.60,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.56,31649.72,%sSafe
10456.00,41.80,1959.16,104.41,514.16,648.61,13.07,33.62,-2.60,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.56,31649.76,%sSafe
10457.00,49.14,1959.16,104.41,514.16,648.61,13.07,33.29,-2.40,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.56,31649.81,%sSafe
10458.00,40.80,1958.98,103.54,513.67,648.93,12.87,33.29,-2.09,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.56,31649.85,%sSafe
10459.00,40.32,1959.22,103.94,514.40,648.93,12.87,33.72,-2.09,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.61,31649.89,%sSafe
10460.00,35.36,1958.93,103.88,514.40,648.39,12.93,33.25,-1.95,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.63,31649.93,%sSafe
10461.00,40.03,1958.93,103.88,515.29,648.65,12.34,33.13,-2.16,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.62,31649.97,%sSafe
10462.00,43.21,1958.68,103.35,514.60,648.52,12.34,33.13,-2.16,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.62,31650.01,%sSafe
10463.00,37.34,1958.68,103.35,514.60,648.52,12.93,33.18,-2.52,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.59,31650.05,%sSafe
10464.00,42.62,1959.42,104.13,514.08,648.29,12.54,33.70,-1.96,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.59,31650.09,%sSafe
10465.00,40.81,1959.03,104.13,514.08,648.29,12.54,33.70,-1.96,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.56,31650.13,%sSafe
10466.00,35.33,1959.03,104.37,514.24,648.95,12.52,33.07,-2.37,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.59,31650.17,%sSafe
10467.00,40.97,1959.63,103.32,515.31,648.77,12.60,33.07,-2.37,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.59,31650.21,%sSafe
10468.00,33.63,1959.63,103.32,515.31,648.77,12.60,33.54,-2.45,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.59,31650.24,%sSafe
10469.00,42.41,1959.46,104.20,514.56,648.83,12.98,33.57,-1.90,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.59,31650.28,%sSafe
10470.00,39.15,1959.79,104.20,514.56,648.83,12.98,33.57,-1.90,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.60,31650.32,%sSafe
10471.00,39.83,1959.79,103.64,514.45,648.62,12.84,33.86,-2.81,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.61,31650.36,%sSafe
10472.00,40.85,1959.78,103.16,513.72,648.56,13.03,33.86,-2.81,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.61,31650.40,%sSafe
10473.00,40.45,1959.85,103.16,513.72,648.56,13.03,33.01,-3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.59,31650.45,%sSafe
10474.00,35.93,1959.85,104.34,513.68,648.29,12.98,34.04,-1.96,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.62,31650.48,%sSafe
10475.00,35.26,1959.87,103.30,513.68,648.66,12.98,34.04,-1.96,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.62,31650.52,%sSafe
10476.00,45.19,1959.87,103.30,513.68,648.66,12.20,33.53,-2.41,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.59,31650.56,%sSafe
10477.00,35.91,1959.87,104.19,513.72,648.47,13.05,33.55,-2.71,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.58,31650.60,%sSafe
10478.00,41.82,1959.84,103.92,514.12,648.48,13.05,33.55,-2.71,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.58,31650.64,%sSafe
10479.00,37.18,1959.81,103.37,514.12,648.48,13.10,33.24,-1.67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.59,31650.68,%sSafe
10480.00,38.66,1959.81,103.37,513.66,648.57,13.17,33.24,-1.67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.59,31650.72,%sSafe
10481.00,36.34,1959.71,104.40,513.66,648.57,13.17,33.65,-2.37,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.59,31650.75,%sSafe
10482.00,43.64,1959.71,104.40,513.68,648.81,13.03,32.95,-2.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.59,31650.80,%sSafe
10483.00,39.96,1959.34,103.86,514.10,648.39,13.05,33.40,-2.62,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.58,31650.83,%sSafe
10484.00,37.31,1959.27,103.72,514.28,648.60,12.19,33.40,-2.30,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.59,31650.87,%sSafe
10485.00,40.39,1959.68,104.40,514.45,648.60,12.19,33.67,-2.30,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.28,-0.59,31650.91,%sSafe
10486.00,35.47,1959.52,104.40,514.45,648.71,13.15,33.72,-2.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.56,31650.95,%sSafe
10487.00,39.15,1959.52,103.90,514.42,648.82,12.73,33.19,-2.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.56,31650.99,%sSafe
10488.00,38.83,1959.86,103.59,514.18,648.85,13.17,33.12,-2.36,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.53,31651.03,%sSafe
10489.00,39.53,1959.89,104.17,515.55,649.03,12.34,33.12,-2.36,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.26,-0.54,31651.07,%sSafe
10490.00,37.82,1960.52,104.17,515.55,649.03,12.34,33.37,-1.90,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.59,31651.10,%sSafe
10491.00,38.31,1960.52,103.87,514.35,648.77,12.43,33.37,-2.62,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.59,31651.14,%sSafe
10492.00,36.89,1959.83,103.84,514.01,648.61,12.43,32.94,-2.62,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.58,31651.18,%sSafe
10493.00,38.79,1959.90,104.24,514.64,648.61,13.10,33.02,-2.30,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.58,31651.22,%sSafe
10494.00,38.74,1959.75,104.40,514.64,648.47,12.64,33.39,-2.08,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.60,31651.26,%sSafe
10495.00,34.04,1959.75,104.40,514.51,648.55,12.46,33.18,-2.11,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.59,31651.29,%sSafe
10496.00,38.83,1959.81,103.57,514.08,648.65,13.06,33.68,-2.30,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.59,31651.33,%sSafe
10497.00,38.71,1960.39,104.17,513.69,649.02,12.71,33.68,-2.61,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.59,31651.37,%sSafe
10498.00,43.09,1960.22,104.40,514.04,648.65,12.71,33.29,-2.61,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.27,-0.59,31651.41,%sSafe
