Logging,,Pressures (psi),,,,,,,Temperatures (K),,,Valves,,,,,,Force (kg),,Sequence,
n,deltaTime,Nitrogen Pressure,Pneumatic Circuit Pressure,Purge Circuit Pressure,Oxidizer Fill Pressure,Oxidizer Tank Pressure,Fuel Tank Pressure,Chamber Pressure 1,Igniter Temperature,Oxidizer Bulkhead Temperature,Fuel Bulkhead Temperature,Nitrogen Purge Valve,Oxidizer Fill Valve,GSE Oxidizer Dump Valve,Tank Oxidizer Dump Valve,Main Oxidizer Valve,Main Fuel Valve,Total Tank Mass,Thrust,System Clock (s),State
3354,28.41,1923.66,108.14,543.21,813.83,706.04,709.7,16.33,0,0,0,0,0,1,1,0,0,7.07,0.06,8819.11,%sOxidizer Pressure Confirmation
3355,25.04,1923.66,108.14,543.21,813.83,706.04,709.7,16.33,0,0,0,0,0,1,1,0,0,7.06,0.05,8819.14,%sOxidizer Pressure Confirmation
3356,25.07,1923.24,108.14,543.21,813.83,706.04,709.7,16.33,0,0,0,0,0,1,1,0,0,7.06,0.05,8819.16,%sOxidizer Pressure Confirmation
3357,26.33,1923.24,108.1,543.21,813.98,706.51,709.7,16.33,0,0,0,0,0,1,1,0,0,7.06,0.05,8819.19,%sOxidizer Pressure Confirmation
3358,25.8,1923.24,108.1,543.21,813.98,706.51,710.25,16.59,0,0,0,0,0,1,1,0,0,7.06,0.05,8819.21,%sOxidizer Pressure Confirmation
3359,23.18,1923.24,108.1,543.21,813.98,706.51,710.25,16.59,0,0,0,0,0,1,1,0,0,7.06,0.05,8819.24,%sOxidizer Pressure Confirmation
3360,23.03,1923.13,108.11,543.21,813.98,706.51,710.25,16.59,0,0,0,0,0,1,1,0,0,7.06,0.05,8819.26,%sOxidizer Pressure Confirmation
3361,25.06,1923.13,108.11,543.17,813.89,706.44,710.17,16.59,0,0,0,0,0,1,1,0,0,7.06,0.05,8819.29,%sOxidizer Pressure Confirmation
3362,26.96,1923.13,108.11,543.17,813.89,706.44,710.17,16.76,0,0,0,0,0,1,1,0,0,7.06,0.05,8819.31,%sOxidizer Pressure Confirmation
3363,26.43,1923.09,108.11,543.17,813.89,706.44,710.17,16.76,0,0,0,0,0,1,1,0,0,7.06,0.05,8819.34,%sOxidizer Pressure Confirmation
3364,30.42,1923.09,108.14,543.22,813.88,706.44,710.17,16.76,0,0,0,0,0,1,1,0,0,7.06,0.05,8819.37,%sOxidizer Pressure Confirmation
3365,26.21,1923.09,108.14,543.22,813.88,706.37,710.09,16.76,0,0,0,0,0,1,1,0,0,7.06,0.05,8819.4,%sOxidizer Pressure Confirmation
3366,26.8,1923.09,108.14,543.22,813.88,706.37,710.09,16.65,0,0,0,0,0,1,1,0,0,7.06,0.05,8819.42,%sOxidizer Pressure Confirmation
3367,23.43,1923.16,108.11,543.22,813.88,706.37,710.09,16.65,0,0,0,0,0,1,1,0,0,7.06,0.05,8819.45,%sOxidizer Pressure Confirmation
3368,23.49,1923.16,108.11,543.11,813.77,706.25,710.09,16.65,0,0,0,0,0,1,1,0,0,7.06,0.05,8819.47,%sOxidizer Pressure Confirmation
3369,29.26,1923.16,108.11,543.11,813.77,706.25,710.08,16.6,0,0,0,0,0,1,1,0,0,7.06,0.07,8819.5,%sOxidizer Pressure Confirmation
3370,29.71,1923.51,107.84,543.11,813.77,706.25,710.08,16.6,0,0,0,0,0,1,1,0,0,7.07,0.07,8819.53,%sOxidizer Pressure Confirmation
3371,26.33,1923.51,107.84,542.91,813.66,706.25,710.08,16.6,0,0,0,0,0,1,1,0,0,7.07,0.07,8819.55,%sOxidizer Pressure Confirmation
3372,30.78,1923.51,107.84,542.91,813.66,706.34,710.08,16.6,0,0,0,0,0,1,1,0,0,7.07,0.07,8819.58,%sOxidizer Pressure Confirmation
3373,23.13,1923.51,107.84,542.91,813.66,706.34,710.45,16.6,0,0,0,0,0,1,1,0,0,7.07,0.07,8819.61,%sOxidizer Pressure Confirmation
3374,24.25,1923.51,107.84,542.91,813.66,706.34,710.45,17.04,0,0,0,0,0,1,1,0,0,7.07,0.09,8819.63,%sOxidizer Pressure Confirmation
3375,28.07,1922.76,107.51,542.66,813.66,706.34,710.45,17.04,0,0,0,0,0,1,1,0,0,7.07,0.09,8819.66,%sOxidizer Pressure Confirmation
3376,22.31,1922.76,107.51,542.66,813.59,706.34,710.45,17.04,0,0,0,0,0,1,1,0,0,7.07,0.09,8819.68,%sOxidizer Pressure Confirmation
3377,21.08,1922.76,107.51,542.66,813.59,706.48,710.45,17.04,0,0,0,0,0,1,1,0,0,7.07,0.09,8819.7,%sOxidizer Pressure Confirmation
3378,22.18,1922.76,107.51,542.66,813.59,706.48,711.04,17.79,0,0,0,0,0,1,1,0,0,7.07,0.09,8819.73,%sOxidizer Pressure Confirmation
3379,22.98,1922.81,107.55,542.71,813.61,706.48,711.04,17.79,0,0,0,0,0,1,1,0,0,7.07,0.09,8819.75,%sOxidizer Pressure Confirmation
3380,27.13,1922.81,107.55,542.71,813.61,706.39,710.92,17.79,0,0,0,0,0,1,1,0,0,7.07,0.09,8819.78,%sOxidizer Pressure Confirmation
3381,21.82,1922.81,107.55,542.71,813.61,706.39,710.92,17.66,0,0,0,0,0,1,1,0,0,7.07,0.09,8819.8,%sOxidizer Pressure Confirmation
3382,27.3,1922.77,107.55,542.71,813.61,706.39,710.92,17.66,0,0,0,0,0,1,1,0,0,7.07,0.08,8819.83,%sOxidizer Pressure Confirmation
3383,25.59,1922.77,107.44,542.74,813.62,706.24,710.92,17.66,0,0,0,0,0,1,1,0,0,7.07,0.08,8819.85,%sOxidizer Pressure Confirmation
3384,30.35,1922.77,107.44,542.74,813.62,706.24,710.92,17.66,0,0,0,0,0,1,1,0,0,7.07,0.08,8819.88,%sOxidizer Pressure Confirmation
3385,21.03,1922.77,107.44,542.74,813.62,706.24,710.84,17.59,0,0,0,0,0,1,1,0,0,7.07,0.08,8819.9,%sOxidizer Pressure Confirmation
3386,22.3,1922.69,107.44,542.74,813.62,706.24,710.84,17.59,0,0,0,0,0,1,1,0,0,7.07,0.09,8819.92,%sOxidizer Pressure Confirmation
3387,29.87,1922.69,107.38,542.7,813.6,706.24,710.84,17.59,0,0,0,0,0,1,1,0,0,7.07,0.09,8819.95,%sOxidizer Pressure Confirmation
3388,25.7,1922.69,107.38,542.7,813.6,705.83,710.59,17.79,0,0,0,0,0,1,1,0,0,7.07,0.09,8819.98,%sOxidizer Pressure Confirmation
3389,26.13,1922.69,107.38,542.7,813.6,705.83,710.59,17.79,0,0,0,0,0,1,1,0,0,7.07,0.08,8820.01,%sOxidizer Pressure Confirmation
3390,22.68,1922.4,107.37,542.7,813.6,705.83,710.59,17.79,0,0,0,0,0,1,1,0,0,7.07,0.08,8820.03,%sOxidizer Pressure Confirmation
3391,27.06,1922.4,107.37,542.67,813.65,705.66,710.28,17.79,0,0,0,0,0,1,1,0,0,7.07,0.08,8820.06,%sOxidizer Pressure Confirmation
3392,22.3,1922.4,107.37,542.67,813.65,705.66,710.28,17.66,0,0,0,0,0,1,1,0,0,7.07,0.1,8820.08,%sOxidizer Pressure Confirmation
3393,25.42,1922.33,107.37,542.67,813.65,705.66,710.28,17.66,0,0,0,0,0,1,1,0,0,7.07,0.1,8820.1,%sOxidizer Pressure Confirmation
3394,26.89,1922.33,107.36,542.66,813.65,705.66,710.28,17.66,0,0,0,0,0,1,1,0,0,7.07,0.1,8820.13,%sOxidizer Pressure Confirmation
3395,22.81,1922.33,107.36,542.66,813.48,705.12,710.15,17.76,0,0,0,0,0,1,1,0,0,7.07,0.1,8820.15,%sOxidizer Pressure Confirmation
3396,27.57,1922.33,107.36,542.66,813.48,705.12,710.15,17.76,0,0,0,0,0,1,1,0,0,7.07,0.11,8820.18,%sOxidizer Pressure Confirmation
3397,25.23,1922.52,107.36,542.66,813.48,705.12,710.15,17.76,0,0,0,0,0,1,1,0,0,7.07,0.11,8820.21,%sOxidizer Pressure Confirmation
3398,23.72,1922.52,107.38,542.7,813.43,705.12,710.15,17.76,0,0,0,0,0,1,1,0,0,7.07,0.11,8820.23,%sOxidizer Pressure Confirmation
3399,26.9,1922.52,107.38,542.7,813.43,704.78,710.11,18.09,0,0,0,0,0,1,1,0,0,7.07,0.11,8820.26,%sOxidizer Pressure Confirmation
3400,27.61,1922.52,107.38,542.7,813.43,704.78,710.11,18.09,0,0,0,0,0,1,1,0,0,7.07,0.12,8820.28,%sOxidizer Pressure Confirmation
3401,25.06,1922.72,107.44,542.82,813.43,704.78,710.11,18.09,0,0,0,0,0,1,1,0,0,7.07,0.12,8820.31,%sOxidizer Pressure Confirmation
3402,25.8,1922.72,107.44,542.82,813.46,704.63,709.93,18.09,0,0,0,0,0,1,1,0,0,7.07,0.12,8820.34,%sOxidizer Pressure Confirmation
3403,27.31,1922.72,107.44,542.82,813.46,704.63,709.93,18.04,0,0,0,0,0,1,1,0,0,7.07,0.12,8820.36,%sOxidizer Pressure Confirmation
3404,22.16,1922.57,107.44,542.82,813.46,704.63,709.93,18.04,0,0,0,0,0,1,1,0,0,7.07,0.12,8820.38,%sOxidizer Pressure Confirmation
3405,26.69,1922.57,107.39,542.75,813.52,704.63,709.93,18.04,0,0,0,0,0,1,1,0,0,7.07,0.12,8820.41,%sOxidizer Pressure Confirmation
3406,26.56,1922.57,107.39,542.75,813.52,705,710.45,18.31,0,0,0,0,0,1,1,0,0,7.07,0.12,8820.44,%sOxidizer Pressure Confirmation
3407,28.84,1922.57,107.39,542.75,813.52,705,710.45,18.31,0,0,0,0,0,1,1,0,0,7.06,0.1,8820.47,%sOxidizer Pressure Confirmation
3408,26.73,1922.32,107.39,542.75,813.52,705,710.45,18.31,0,0,0,0,0,1,1,0,0,7.06,0.1,8820.49,%sOxidizer Pressure Confirmation
3409,24.82,1922.32,107.63,542.91,813.7,705.32,710.45,18.31,0,0,0,0,0,1,1,0,0,7.06,0.1,8820.52,%sOxidizer Pressure Confirmation
3410,29.85,1922.32,107.63,542.91,813.7,705.32,710.05,18.31,0,0,0,0,0,1,1,0,0,7.06,0.1,8820.55,%sOxidizer Pressure Confirmation
3411,26.15,1922.32,107.63,542.91,813.7,705.32,710.05,17.92,0,0,0,0,0,1,1,0,0,7.06,0.08,8820.57,%sOxidizer Pressure Confirmation
3412,24.8,1922.21,107.63,542.91,813.7,705.32,710.05,17.92,0,0,0,0,0,1,1,0,0,7.06,0.08,8820.6,%sOxidizer Pressure Confirmation
3413,26.21,1922.21,107.79,543.1,813.88,705.32,710.05,17.92,0,0,0,0,0,1,1,0,0,7.06,0.08,8820.63,%sOxidizer Pressure Confirmation
3414,27.3,1922.21,107.79,543.1,813.88,705.75,709.43,17.24,0,0,0,0,0,1,1,0,0,7.06,0.08,8820.65,%sOxidizer Pressure Confirmation
3415,22.08,1922.21,107.79,543.1,813.88,705.75,709.43,17.24,0,0,0,0,0,1,1,0,0,7.06,0.06,8820.67,%sOxidizer Pressure Confirmation
3416,27.63,1922.11,107.88,543.27,813.88,705.75,709.43,17.24,0,0,0,0,0,1,1,0,0,7.06,0.06,8820.7,%sOxidizer Pressure Confirmation
3417,23.72,1922.11,107.88,543.27,814.13,706.47,709.43,17.24,0,0,0,0,0,1,1,0,0,7.06,0.06,8820.73,%sOxidizer Pressure Confirmation
3418,22.07,1922.11,107.88,543.27,814.13,706.47,709.42,16.61,0,0,0,0,0,1,1,0,0,7.06,0.06,8820.75,%sOxidizer Pressure Confirmation
3419,24.1,1922.11,107.88,543.27,814.13,706.47,709.42,16.61,0,0,0,0,0,1,1,0,0,7.06,0.06,8820.77,%sOxidizer Pressure Confirmation
3420,25.6,1922.18,107.88,543.27,814.13,706.47,709.42,16.61,0,0,0,0,0,1,1,0,0,7.06,0.06,8820.8,%sOxidizer Pressure Confirmation
3421,24.05,1922.18,108.18,543.47,814.27,706.78,709.42,16.61,0,0,0,0,0,1,1,0,0,7.06,0.06,8820.82,%sOxidizer Pressure Confirmation
3422,29.16,1922.18,108.18,543.47,814.27,706.78,709.48,16.23,0,0,0,0,0,1,1,0,0,7.06,0.04,8820.85,%sOxidizer Pressure Confirmation
3423,27.09,1922.18,108.18,543.47,814.27,706.78,709.48,16.23,0,0,0,0,0,1,1,0,0,7.06,0.04,8820.88,%sOxidizer Pressure Confirmation
3424,21.59,1922.31,108.4,543.47,814.27,706.78,709.48,16.23,0,0,0,0,0,1,1,0,0,7.06,0.04,8820.9,%sOxidizer Pressure Confirmation
3425,25.08,1922.31,108.4,543.62,814.39,707.16,709.45,16.23,0,0,0,0,0,1,1,0,0,7.06,0.04,8820.92,%sOxidizer Pressure Confirmation
3426,22.31,1922.31,108.4,543.62,814.39,707.16,709.45,15.57,0,0,0,0,0,1,1,0,0,7.06,0.02,8820.95,%sOxidizer Pressure Confirmation
3427,28.6,1922.31,108.4,543.62,814.39,707.16,709.45,15.57,0,0,0,0,0,1,1,0,0,7.06,0.02,8820.98,%sOxidizer Pressure Confirmation
3428,25.65,1922.4,108.52,543.78,814.47,707.16,709.45,15.57,0,0,0,0,0,1,1,0,0,7.06,0.02,8821,%sOxidizer Pressure Confirmation
3429,27.11,1922.4,108.52,543.78,814.47,707.16,709.45,15.57,0,0,0,0,0,1,1,0,0,7.06,0.02,8821.03,%sOxidizer Pressure Confirmation
3430,25.57,1922.4,108.52,543.78,814.47,706.94,709.19,15.32,0,0,0,0,0,1,1,0,0,7.06,0.02,8821.05,%sOxidizer Pressure Confirmation
3431,24.05,1922.4,108.52,543.78,814.47,706.94,709.19,15.32,0,0,0,0,0,1,1,0,0,7.05,0,8821.08,%sOxidizer Pressure Confirmation
3432,24.67,1922.49,108.66,544.06,814.75,706.94,709.19,15.32,0,0,0,0,0,1,1,0,0,7.05,0,8821.1,%sOxidizer Pressure Confirmation
3433,24.03,1922.49,108.66,544.06,814.75,707.69,708.94,15.32,0,0,0,0,0,1,1,0,0,7.05,0,8821.13,%sOxidizer Pressure Confirmation
3434,22.34,1922.49,108.66,544.06,814.75,707.69,708.94,14.53,0,0,0,0,0,1,1,0,0,7.05,-0.01,8821.15,%sOxidizer Pressure Confirmation
3435,23.1,1922.55,108.66,544.06,814.75,707.69,708.94,14.53,0,0,0,0,0,1,1,0,0,7.05,-0.01,8821.17,%sOxidizer Pressure Confirmation
3436,27.62,1922.55,108.7,544.22,814.75,707.69,708.94,14.53,0,0,0,0,0,1,1,0,0,7.05,-0.01,8821.2,%sOxidizer Pressure Confirmation
3437,23.07,1922.55,108.7,544.22,814.9,708,708.98,14.53,0,0,0,0,0,1,1,0,0,7.05,-0.01,8821.22,%sOxidizer Pressure Confirmation
3438,25.09,1922.55,108.7,544.22,814.9,708,708.98,13.88,0,0,0,0,0,1,1,0,0,7.06,-0.01,8821.25,%sOxidizer Pressure Confirmation
3439,24.9,1922.74,108.83,544.19,814.9,708,708.98,13.88,0,0,0,0,0,1,1,0,0,7.06,-0.01,8821.27,%sOxidizer Pressure Confirmation
3440,23.82,1922.74,108.83,544.19,814.78,708,708.98,13.88,0,0,0,0,0,1,1,0,0,7.06,-0.01,8821.3,%sOxidizer Pressure Confirmation
3441,27.35,1922.74,108.83,544.19,814.78,707.59,708.55,13.88,0,0,0,0,0,1,1,0,0,7.06,-0.01,8821.32,%sOxidizer Pressure Confirmation
3442,24.04,1922.74,108.83,544.19,814.78,707.59,708.55,13.46,0,0,0,0,0,1,1,0,0,7.06,0,8821.35,%sOxidizer Pressure Confirmation
3443,29.13,1922.98,108.83,544.19,814.78,707.59,708.55,13.46,0,0,0,0,0,1,1,0,0,7.06,0,8821.38,%sOxidizer Pressure Confirmation
3444,26.69,1922.98,109.07,544.41,814.78,707.59,708.55,13.46,0,0,0,0,0,1,1,0,0,7.06,0,8821.4,%sOxidizer Pressure Confirmation
3445,24.01,1922.98,109.07,544.41,814.9,707.22,708.04,13.46,0,0,0,0,0,1,1,0,0,7.06,0,8821.43,%sOxidizer Pressure Confirmation
3446,25.1,1922.98,109.07,544.41,814.9,707.22,708.04,13.22,0,0,0,0,0,1,1,0,0,7.06,-0.01,8821.45,%sOxidizer Pressure Confirmation
3447,28.62,1923.28,109.24,544.41,814.9,707.22,708.04,13.22,0,0,0,0,0,1,1,0,0,7.06,-0.01,8821.48,%sOxidizer Pressure Confirmation
3448,23.06,1923.28,109.24,544.48,814.94,706.92,708.12,13.22,0,0,0,0,0,1,1,0,0,7.06,-0.01,8821.5,%sOxidizer Pressure Confirmation
3449,28.85,1923.28,109.24,544.48,814.94,706.92,708.12,13.28,0,0,0,0,0,1,1,0,0,7.06,0,8821.53,%sOxidizer Pressure Confirmation
3450,30.02,1923.28,109.24,544.48,814.94,706.92,708.12,13.28,0,0,0,0,0,1,1,0,0,7.06,0,8821.56,%sOxidizer Pressure Confirmation
3451,24.62,1923.76,109.2,544.48,814.94,706.92,708.12,13.28,0,0,0,0,0,1,1,0,0,7.06,0,8821.59,%sOxidizer Pressure Confirmation
3452,24.71,1923.76,109.2,544.45,814.81,706.37,708.09,13.28,0,0,0,0,0,1,1,0,0,7.06,0,8821.61,%sOxidizer Pressure Confirmation
3453,24.11,1923.76,109.2,544.45,814.81,706.37,708.09,13.22,0,0,0,0,0,1,1,0,0,7.06,0,8821.64,%sOxidizer Pressure Confirmation
3454,29.19,1924.07,109.2,544.45,814.81,706.37,708.09,13.22,0,0,0,0,0,1,1,0,0,7.06,0,8821.67,%sOxidizer Pressure Confirmation
3455,23.6,1924.07,109.31,544.44,814.74,706.37,708.09,13.22,0,0,0,0,0,1,1,0,0,7.06,0,8821.69,%sOxidizer Pressure Confirmation
3456,27.1,1924.07,109.31,544.44,814.74,705.69,707.97,13.22,0,0,0,0,0,1,1,0,0,7.06,0,8821.72,%sOxidizer Pressure Confirmation
3457,22.66,1924.07,109.31,544.44,814.74,705.69,707.97,13.18,0,0,0,0,0,1,1,0,0,7.06,0,8821.74,%sOxidizer Pressure Confirmation
3458,28.7,1924.13,109.31,544.44,814.74,705.69,707.97,13.18,0,0,0,0,0,1,1,0,0,7.06,0,8821.77,%sOxidizer Pressure Confirmation
3459,24.68,1924.13,109.32,544.51,814.74,705.69,707.97,13.18,0,0,0,0,0,1,1,0,0,7.06,0,8821.79,%sOxidizer Pressure Confirmation
3460,31.81,1924.13,109.32,544.51,814.77,705.69,707.97,13.18,0,0,0,0,0,1,1,0,0,7.06,0,8821.82,%sOxidizer Pressure Confirmation
3461,28.2,1924.13,109.32,544.51,814.77,705.5,707.53,13.14,0,0,0,0,0,1,1,0,0,7.06,0,8821.85,%sOxidizer Pressure Confirmation
3462,25.17,1924.13,109.32,544.51,814.77,705.5,707.53,13.14,0,0,0,0,0,1,1,0,0,7.06,0,8821.88,%sOxidizer Pressure Confirmation
3463,25.69,1924.13,109.32,544.51,814.77,705.5,707.53,13.14,0,0,0,0,0,1,1,0,0,7.06,-0.01,8821.9,%sOxidizer Pressure Confirmation
3464,23.06,1924.09,109.34,544.51,814.77,705.5,707.53,13.14,0,0,0,0,0,1,1,0,0,7.06,-0.01,8821.93,%sOxidizer Pressure Confirmation
3465,27.24,1924.09,109.34,544.53,814.81,705.3,707.53,13.14,0,0,0,0,0,1,1,0,0,7.06,-0.01,8821.95,%sOxidizer Pressure Confirmation
3466,34.17,1924.09,109.34,544.53,814.81,705.3,707.34,13.14,0,0,0,0,0,1,1,0,0,7.06,-0.01,8821.99,%sOxidizer Pressure Confirmation
3467,24.16,1924.09,109.34,544.53,814.81,705.3,707.34,13.21,0,0,0,0,0,1,1,0,0,7.06,-0.01,8822.01,%sOxidizer Pressure Confirmation
3468,30.69,1924.09,109.34,544.53,814.81,705.3,707.34,13.21,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.04,%sOxidizer Pressure Confirmation
3469,24.73,1924.49,109.34,544.53,814.81,705.3,707.34,13.21,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.07,%sOxidizer Pressure Confirmation
3470,31.82,1924.49,109.33,544.42,814.69,705.3,707.34,13.21,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.1,%sOxidizer Pressure Confirmation
3471,34.61,1924.49,109.33,544.42,814.69,705.3,707.34,13.21,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.13,%sOxidizer Pressure Confirmation
3472,25.2,1924.49,109.33,544.42,814.69,705.2,707.44,13.47,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.16,%sOxidizer Pressure Confirmation
3473,28.77,1924.49,109.33,544.42,814.69,705.2,707.44,13.47,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.19,%sOxidizer Pressure Confirmation
3474,30.06,1924.49,109.33,544.42,814.69,705.2,707.44,13.47,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.22,%sOxidizer Pressure Confirmation
3475,27.81,1924.83,109.25,544.23,814.69,705.2,707.44,13.47,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.25,%sOxidizer Pressure Confirmation
3476,29.38,1924.83,109.25,544.23,814.69,705.2,707.44,13.47,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.28,%sOxidizer Pressure Confirmation
3477,32.81,1924.83,109.25,544.23,814.45,704.31,707.44,13.47,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.31,%sOxidizer Pressure Confirmation
3478,32.17,1924.83,109.25,544.23,814.45,704.31,707.18,13.47,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.34,%sOxidizer Pressure Confirmation
3479,26.66,1924.83,109.25,544.23,814.45,704.31,707.18,13.51,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.37,%sOxidizer Pressure Confirmation
3480,36.26,1924.83,109.25,544.23,814.45,704.31,707.18,13.51,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.4,%sOxidizer Pressure Confirmation
3481,28.67,1925.36,109.38,544.23,814.45,704.31,707.18,13.51,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.43,%sOxidizer Pressure Confirmation
3482,33.06,1925.36,109.38,544.11,814.45,704.31,707.18,13.51,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.47,%sOxidizer Pressure Confirmation
3483,25.63,1925.36,109.38,544.11,814.41,704.17,707.18,13.51,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.49,%sOxidizer Pressure Confirmation
3484,27.64,1925.36,109.38,544.11,814.41,704.17,707.17,13.51,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.52,%sOxidizer Pressure Confirmation
3485,27.81,1925.36,109.38,544.11,814.41,704.17,707.17,13.79,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.55,%sOxidizer Pressure Confirmation
3486,30.76,1925.36,109.38,544.11,814.41,704.17,707.17,13.79,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.58,%sOxidizer Pressure Confirmation
3487,31.2,1925.04,109.38,544.11,814.41,704.17,707.17,13.79,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.61,%sOxidizer Pressure Confirmation
3488,26.09,1925.04,109.32,544.16,814.41,704.17,707.17,13.79,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.63,%sOxidizer Pressure Confirmation
3489,35.61,1925.04,109.32,544.16,814.56,704.17,707.17,13.79,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.67,%sOxidizer Pressure Confirmation
3490,29.54,1925.04,109.32,544.16,814.56,704.65,707.47,13.79,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.7,%sOxidizer Pressure Confirmation
3491,26.68,1925.04,109.32,544.16,814.56,704.65,707.47,13.82,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.73,%sOxidizer Pressure Confirmation
3492,26.36,1925.04,109.32,544.16,814.56,704.65,707.47,13.82,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.75,%sOxidizer Pressure Confirmation
3493,27.49,1925.73,109.32,544.16,814.56,704.65,707.47,13.82,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.78,%sOxidizer Pressure Confirmation
3494,28.68,1925.73,109.41,543.93,814.56,704.65,707.47,13.82,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.81,%sOxidizer Pressure Confirmation
3495,23.09,1925.73,109.41,543.93,814.33,704.65,707.47,13.82,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.83,%sOxidizer Pressure Confirmation
3496,23.67,1925.73,109.41,543.93,814.33,704.46,707.47,13.82,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.86,%sOxidizer Pressure Confirmation
3497,24.49,1925.73,109.41,543.93,814.33,704.46,707.47,13.88,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.88,%sOxidizer Pressure Confirmation
3498,27,1925.73,109.41,543.93,814.33,704.46,707.47,13.88,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.91,%sOxidizer Pressure Confirmation
3499,25.51,1925.11,109.03,543.93,814.33,704.46,707.47,13.88,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.93,%sOxidizer Pressure Confirmation
3500,32.21,1925.11,109.03,543.67,814.11,704.46,707.47,13.88,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.96,%sOxidizer Pressure Confirmation
3501,28.62,1925.11,109.03,543.67,814.11,704.92,707.97,13.88,0,0,0,0,0,1,1,0,0,7.06,0.01,8822.99,%sOxidizer Pressure Confirmation
3502,25.72,1925.11,109.03,543.67,814.11,704.92,707.97,14.42,0,0,0,0,0,1,1,0,0,7.06,0.01,8823.02,%sOxidizer Pressure Confirmation
3503,27.21,1924.72,109.03,543.67,814.11,704.92,707.97,14.42,0,0,0,0,0,1,1,0,0,7.06,0,8823.05,%sOxidizer Pressure Confirmation
3504,31.88,1924.72,109.06,543.7,814.11,704.92,707.97,14.42,0,0,0,0,0,1,1,0,0,7.06,0,8823.08,%sOxidizer Pressure Confirmation
3505,26.04,1924.72,109.06,543.7,814.16,705.05,707.97,14.42,0,0,0,0,0,1,1,0,0,7.06,0,8823.1,%sOxidizer Pressure Confirmation
3506,33.19,1924.72,109.06,543.7,814.16,705.05,708.1,14.42,0,0,0,0,0,1,1,0,0,7.06,0,8823.14,%sOxidizer Pressure Confirmation
3507,26.86,1924.72,109.06,543.7,814.16,705.05,708.1,14.49,0,0,0,0,0,1,1,0,0,7.06,0,8823.16,%sOxidizer Pressure Confirmation
3508,28.3,1924.57,109.06,543.7,814.16,705.05,708.1,14.49,0,0,0,0,0,1,1,0,0,7.06,0,8823.19,%sOxidizer Pressure Confirmation
3509,25.43,1924.57,108.91,543.7,814.16,705.05,708.1,14.49,0,0,0,0,0,1,1,0,0,7.06,0,8823.22,%sOxidizer Pressure Confirmation
3510,25.14,1924.57,108.91,543.79,814.32,705.22,708.1,14.49,0,0,0,0,0,1,1,0,0,7.06,0,8823.24,%sOxidizer Pressure Confirmation
3511,34.15,1924.57,108.91,543.79,814.32,705.22,707.98,14.41,0,0,0,0,0,1,1,0,0,7.06,0,8823.28,%sOxidizer Pressure Confirmation
3512,24.6,1924.57,108.91,543.79,814.32,705.22,707.98,14.41,0,0,0,0,0,1,1,0,0,7.06,0.02,8823.3,%sOxidizer Pressure Confirmation
3513,25.09,1924.88,108.76,543.79,814.32,705.22,707.98,14.41,0,0,0,0,0,1,1,0,0,7.06,0.02,8823.33,%sOxidizer Pressure Confirmation
3514,35.52,1924.88,108.76,543.52,814.19,705.22,707.98,14.41,0,0,0,0,0,1,1,0,0,7.06,0.02,8823.36,%sOxidizer Pressure Confirmation
3515,27.49,1924.88,108.76,543.52,814.19,704.83,708.06,14.41,0,0,0,0,0,1,1,0,0,7.06,0.02,8823.39,%sOxidizer Pressure Confirmation
3516,27.13,1924.88,108.76,543.52,814.19,704.83,708.06,14.49,0,0,0,0,0,1,1,0,0,7.06,0.03,8823.42,%sOxidizer Pressure Confirmation
